date,state,substance,deaths
2022-11-01,AL,cocaine,243.0
2022-12-01,AL,cocaine,249.0
2023-01-01,AL,cocaine,268.0
2023-02-01,AL,cocaine,264.0
2023-03-01,AL,cocaine,269.0
2023-04-01,AL,cocaine,268.0
2023-05-01,AL,cocaine,261.0
2023-06-01,AL,cocaine,271.0
2023-07-01,AL,cocaine,274.0
2023-08-01,AL,cocaine,287.0
2023-09-01,AL,cocaine,286.0
2023-10-01,AL,cocaine,286.0
2023-11-01,AL,cocaine,300.0
2023-12-01,AL,cocaine,299.0
2024-01-01,AL,cocaine,291.0
2024-02-01,AL,cocaine,292.0
2024-03-01,AL,cocaine,283.0
2024-04-01,AL,cocaine,279.0
2024-05-01,AL,cocaine,272.0
2024-06-01,AL,cocaine,251.0
2024-07-01,AL,cocaine,236.0
2024-08-01,AL,cocaine,234.0
2024-09-01,AL,cocaine,235.0
2024-10-01,AL,cocaine,231.0
2024-11-01,AL,cocaine,216.0
2024-12-01,AL,cocaine,208.0
2025-01-01,AL,cocaine,195.0
2025-02-01,AL,cocaine,195.0
2025-03-01,AL,cocaine,196.0
2025-04-01,AL,cocaine,188.0
2025-05-01,AL,cocaine,179.0
2025-06-01,AL,cocaine,185.0
2025-07-01,AL,cocaine,181.0
2025-08-01,AL,cocaine,169.0
2025-09-01,AL,cocaine,161.0
2025-10-01,AL,cocaine,155.0
2022-04-01,AL,opioid,86.0
2022-05-01,AL,opioid,79.0
2022-06-01,AL,opioid,67.0
2022-07-01,AL,opioid,60.0
2022-08-01,AL,opioid,58.0
2022-09-01,AL,opioid,55.0
2022-10-01,AL,opioid,50.0
2022-11-01,AL,opioid,48.0
2022-12-01,AL,opioid,46.0
2023-01-01,AL,opioid,45.0
2023-02-01,AL,opioid,43.0
2023-03-01,AL,opioid,45.0
2023-04-01,AL,opioid,45.0
2023-05-01,AL,opioid,46.0
2023-06-01,AL,opioid,47.0
2023-07-01,AL,opioid,45.0
2023-08-01,AL,opioid,39.0
2023-09-01,AL,opioid,39.0
2023-10-01,AL,opioid,37.0
2023-11-01,AL,opioid,40.0
2023-12-01,AL,opioid,40.0
2024-01-01,AL,opioid,37.0
2024-02-01,AL,opioid,35.0
2024-03-01,AL,opioid,33.0
2024-04-01,AL,opioid,31.0
2024-05-01,AL,opioid,28.0
2024-06-01,AL,opioid,25.0
2024-07-01,AL,opioid,25.0
2024-08-01,AL,opioid,26.0
2024-09-01,AL,opioid,22.0
2024-10-01,AL,opioid,22.0
2024-11-01,AL,opioid,18.0
2024-12-01,AL,opioid,17.0
2025-01-01,AL,opioid,16.0
2025-02-01,AL,opioid,14.0
2025-03-01,AL,opioid,14.0
2025-04-01,AL,opioid,12.0
2025-05-01,AL,opioid,12.0
2025-06-01,AL,opioid,12.0
2025-07-01,AL,opioid,11.0
2025-08-01,AL,opioid,10.0
2025-09-01,AL,opioid,10.0
2022-04-01,AL,opioid,29.0
2022-05-01,AL,opioid,29.0
2022-06-01,AL,opioid,28.0
2022-07-01,AL,opioid,33.0
2022-08-01,AL,opioid,31.0
2022-09-01,AL,opioid,30.0
2022-10-01,AL,opioid,30.0
2022-11-01,AL,opioid,31.0
2022-12-01,AL,opioid,30.0
2023-01-01,AL,opioid,31.0
2023-02-01,AL,opioid,24.0
2023-03-01,AL,opioid,24.0
2023-04-01,AL,opioid,25.0
2023-05-01,AL,opioid,27.0
2023-06-01,AL,opioid,29.0
2023-07-01,AL,opioid,24.0
2023-08-01,AL,opioid,26.0
2023-09-01,AL,opioid,27.0
2023-10-01,AL,opioid,27.0
2023-11-01,AL,opioid,26.0
2023-12-01,AL,opioid,26.0
2024-01-01,AL,opioid,27.0
2024-02-01,AL,opioid,30.0
2024-03-01,AL,opioid,30.0
2024-04-01,AL,opioid,28.0
2024-05-01,AL,opioid,28.0
2024-06-01,AL,opioid,25.0
2024-07-01,AL,opioid,26.0
2024-08-01,AL,opioid,24.0
2024-09-01,AL,opioid,26.0
2024-10-01,AL,opioid,27.0
2024-11-01,AL,opioid,28.0
2024-12-01,AL,opioid,26.0
2025-01-01,AL,opioid,25.0
2025-02-01,AL,opioid,24.0
2025-03-01,AL,opioid,23.0
2025-04-01,AL,opioid,27.0
2025-05-01,AL,opioid,25.0
2025-06-01,AL,opioid,26.0
2025-07-01,AL,opioid,28.0
2025-08-01,AL,opioid,29.0
2025-09-01,AL,opioid,24.0
2025-10-01,AL,opioid,25.0
2022-04-01,AL,opioid,123.0
2022-05-01,AL,opioid,125.0
2022-06-01,AL,opioid,125.0
2022-07-01,AL,opioid,126.0
2022-08-01,AL,opioid,119.0
2022-09-01,AL,opioid,121.0
2022-10-01,AL,opioid,133.0
2022-11-01,AL,opioid,134.0
2022-12-01,AL,opioid,143.0
2023-01-01,AL,opioid,146.0
2023-02-01,AL,opioid,144.0
2023-03-01,AL,opioid,147.0
2023-04-01,AL,opioid,150.0
2023-05-01,AL,opioid,152.0
2023-06-01,AL,opioid,155.0
2023-07-01,AL,opioid,160.0
2023-08-01,AL,opioid,163.0
2023-09-01,AL,opioid,155.0
2023-10-01,AL,opioid,153.0
2023-11-01,AL,opioid,154.0
2023-12-01,AL,opioid,153.0
2024-01-01,AL,opioid,150.0
2024-02-01,AL,opioid,149.0
2024-03-01,AL,opioid,146.0
2024-04-01,AL,opioid,141.0
2024-05-01,AL,opioid,139.0
2024-06-01,AL,opioid,131.0
2024-07-01,AL,opioid,122.0
2024-08-01,AL,opioid,117.0
2024-09-01,AL,opioid,126.0
2024-10-01,AL,opioid,122.0
2024-11-01,AL,opioid,118.0
2024-12-01,AL,opioid,104.0
2025-01-01,AL,opioid,103.0
2025-02-01,AL,opioid,97.0
2025-03-01,AL,opioid,97.0
2025-04-01,AL,opioid,95.0
2025-05-01,AL,opioid,88.0
2025-06-01,AL,opioid,90.0
2025-07-01,AL,opioid,92.0
2025-08-01,AL,opioid,92.0
2025-09-01,AL,opioid,83.0
2025-10-01,AL,opioid,82.0
2022-04-01,AL,opioid,148.0
2022-05-01,AL,opioid,151.0
2022-06-01,AL,opioid,151.0
2022-07-01,AL,opioid,156.0
2022-08-01,AL,opioid,147.0
2022-09-01,AL,opioid,148.0
2022-10-01,AL,opioid,160.0
2022-11-01,AL,opioid,162.0
2022-12-01,AL,opioid,170.0
2023-01-01,AL,opioid,174.0
2023-02-01,AL,opioid,166.0
2023-03-01,AL,opioid,169.0
2023-04-01,AL,opioid,172.0
2023-05-01,AL,opioid,175.0
2023-06-01,AL,opioid,179.0
2023-07-01,AL,opioid,180.0
2023-08-01,AL,opioid,185.0
2023-09-01,AL,opioid,178.0
2023-10-01,AL,opioid,176.0
2023-11-01,AL,opioid,175.0
2023-12-01,AL,opioid,174.0
2024-01-01,AL,opioid,173.0
2024-02-01,AL,opioid,175.0
2024-03-01,AL,opioid,172.0
2024-04-01,AL,opioid,166.0
2024-05-01,AL,opioid,165.0
2024-06-01,AL,opioid,155.0
2024-07-01,AL,opioid,147.0
2024-08-01,AL,opioid,140.0
2024-09-01,AL,opioid,149.0
2024-10-01,AL,opioid,146.0
2024-11-01,AL,opioid,144.0
2024-12-01,AL,opioid,128.0
2025-01-01,AL,opioid,126.0
2025-02-01,AL,opioid,119.0
2025-03-01,AL,opioid,118.0
2025-04-01,AL,opioid,119.0
2025-05-01,AL,opioid,109.0
2025-06-01,AL,opioid,112.0
2025-07-01,AL,opioid,116.0
2025-08-01,AL,opioid,117.0
2025-09-01,AL,opioid,105.0
2025-10-01,AL,opioid,103.0
2022-04-01,AL,opioid,896.0
2022-05-01,AL,opioid,919.0
2022-06-01,AL,opioid,931.0
2022-07-01,AL,opioid,968.0
2022-08-01,AL,opioid,1002.0
2022-09-01,AL,opioid,1008.0
2022-10-01,AL,opioid,1027.0
2022-11-01,AL,opioid,1054.0
2022-12-01,AL,opioid,1052.0
2023-01-01,AL,opioid,1098.0
2023-02-01,AL,opioid,1103.0
2023-03-01,AL,opioid,1133.0
2023-04-01,AL,opioid,1135.0
2023-05-01,AL,opioid,1161.0
2023-06-01,AL,opioid,1179.0
2023-07-01,AL,opioid,1187.0
2023-08-01,AL,opioid,1167.0
2023-09-01,AL,opioid,1159.0
2023-10-01,AL,opioid,1150.0
2023-11-01,AL,opioid,1163.0
2023-12-01,AL,opioid,1176.0
2024-01-01,AL,opioid,1152.0
2024-02-01,AL,opioid,1131.0
2024-03-01,AL,opioid,1101.0
2024-04-01,AL,opioid,1079.0
2024-05-01,AL,opioid,1024.0
2024-06-01,AL,opioid,997.0
2024-07-01,AL,opioid,929.0
2024-08-01,AL,opioid,916.0
2024-09-01,AL,opioid,895.0
2024-10-01,AL,opioid,865.0
2024-11-01,AL,opioid,817.0
2024-12-01,AL,opioid,784.0
2025-01-01,AL,opioid,752.0
2025-02-01,AL,opioid,712.0
2025-03-01,AL,opioid,690.0
2025-04-01,AL,opioid,675.0
2025-05-01,AL,opioid,651.0
2025-06-01,AL,opioid,619.0
2025-07-01,AL,opioid,611.0
2025-08-01,AL,opioid,584.0
2025-09-01,AL,opioid,559.0
2025-10-01,AL,opioid,535.0
2022-04-01,AL,stimulant,487.0
2022-05-01,AL,stimulant,497.0
2022-06-01,AL,stimulant,511.0
2022-07-01,AL,stimulant,527.0
2022-08-01,AL,stimulant,551.0
2022-09-01,AL,stimulant,538.0
2022-10-01,AL,stimulant,561.0
2022-11-01,AL,stimulant,576.0
2022-12-01,AL,stimulant,576.0
2023-01-01,AL,stimulant,596.0
2023-02-01,AL,stimulant,593.0
2023-03-01,AL,stimulant,614.0
2023-04-01,AL,stimulant,631.0
2023-05-01,AL,stimulant,629.0
2023-06-01,AL,stimulant,628.0
2023-07-01,AL,stimulant,637.0
2023-08-01,AL,stimulant,621.0
2023-09-01,AL,stimulant,625.0
2023-10-01,AL,stimulant,603.0
2023-11-01,AL,stimulant,597.0
2023-12-01,AL,stimulant,605.0
2024-01-01,AL,stimulant,593.0
2024-02-01,AL,stimulant,588.0
2024-03-01,AL,stimulant,574.0
2024-04-01,AL,stimulant,566.0
2024-05-01,AL,stimulant,556.0
2024-06-01,AL,stimulant,547.0
2024-07-01,AL,stimulant,516.0
2024-08-01,AL,stimulant,524.0
2024-09-01,AL,stimulant,511.0
2024-10-01,AL,stimulant,507.0
2024-11-01,AL,stimulant,501.0
2024-12-01,AL,stimulant,491.0
2025-01-01,AL,stimulant,486.0
2025-02-01,AL,stimulant,469.0
2025-03-01,AL,stimulant,454.0
2025-04-01,AL,stimulant,442.0
2025-05-01,AL,stimulant,420.0
2025-06-01,AL,stimulant,416.0
2025-07-01,AL,stimulant,409.0
2025-08-01,AL,stimulant,382.0
2025-09-01,AL,stimulant,376.0
2025-10-01,AL,stimulant,359.0
2021-08-01,AR,cocaine,51.0
2021-09-01,AR,cocaine,56.0
2021-10-01,AR,cocaine,63.0
2022-01-01,AR,cocaine,64.0
2022-02-01,AR,cocaine,64.0
2022-03-01,AR,cocaine,60.0
2022-04-01,AR,cocaine,58.0
2022-05-01,AR,cocaine,60.0
2022-06-01,AR,cocaine,58.0
2022-07-01,AR,cocaine,58.0
2022-08-01,AR,cocaine,60.0
2022-09-01,AR,cocaine,58.0
2022-10-01,AR,cocaine,59.0
2022-11-01,AR,cocaine,66.0
2022-12-01,AR,cocaine,66.0
2023-01-01,AR,cocaine,60.0
2023-02-01,AR,cocaine,60.0
2023-03-01,AR,cocaine,60.0
2023-04-01,AR,cocaine,63.0
2023-05-01,AR,cocaine,59.0
2023-06-01,AR,cocaine,62.0
2023-07-01,AR,cocaine,63.0
2023-08-01,AR,cocaine,59.0
2023-09-01,AR,cocaine,62.0
2023-10-01,AR,cocaine,56.0
2023-11-01,AR,cocaine,53.0
2023-12-01,AR,cocaine,48.0
2024-01-01,AR,cocaine,49.0
2024-02-01,AR,cocaine,47.0
2024-03-01,AR,cocaine,47.0
2024-04-01,AR,cocaine,44.0
2024-05-01,AR,cocaine,42.0
2024-06-01,AR,cocaine,39.0
2024-07-01,AR,cocaine,37.0
2024-08-01,AR,cocaine,35.0
2024-09-01,AR,cocaine,28.0
2024-10-01,AR,cocaine,31.0
2024-11-01,AR,cocaine,30.0
2024-12-01,AR,cocaine,32.0
2025-01-01,AR,cocaine,31.0
2025-02-01,AR,cocaine,30.0
2025-03-01,AR,cocaine,27.0
2025-04-01,AR,cocaine,26.0
2025-05-01,AR,cocaine,27.0
2025-06-01,AR,cocaine,34.0
2025-07-01,AR,cocaine,34.0
2025-08-01,AR,cocaine,37.0
2025-09-01,AR,cocaine,40.0
2025-10-01,AR,cocaine,35.0
2021-08-01,AR,opioid,11.0
2021-09-01,AR,opioid,11.0
2021-10-01,AR,opioid,10.0
2022-01-01,AR,opioid,10.0
2024-06-01,AR,opioid,0.0
2024-07-01,AR,opioid,0.0
2024-08-01,AR,opioid,0.0
2024-09-01,AR,opioid,0.0
2025-10-01,AR,opioid,0.0
2021-08-01,AR,opioid,13.0
2021-09-01,AR,opioid,13.0
2021-10-01,AR,opioid,12.0
2022-01-01,AR,opioid,13.0
2022-02-01,AR,opioid,10.0
2022-03-01,AR,opioid,10.0
2022-04-01,AR,opioid,10.0
2022-07-01,AR,opioid,11.0
2022-08-01,AR,opioid,12.0
2022-09-01,AR,opioid,10.0
2022-10-01,AR,opioid,11.0
2022-11-01,AR,opioid,12.0
2022-12-01,AR,opioid,12.0
2023-01-01,AR,opioid,12.0
2023-02-01,AR,opioid,12.0
2023-03-01,AR,opioid,13.0
2023-04-01,AR,opioid,12.0
2023-05-01,AR,opioid,14.0
2023-06-01,AR,opioid,14.0
2023-07-01,AR,opioid,11.0
2023-08-01,AR,opioid,11.0
2023-09-01,AR,opioid,11.0
2021-08-01,AR,opioid,94.0
2021-09-01,AR,opioid,97.0
2021-10-01,AR,opioid,95.0
2022-01-01,AR,opioid,102.0
2022-02-01,AR,opioid,108.0
2022-03-01,AR,opioid,104.0
2022-04-01,AR,opioid,107.0
2022-05-01,AR,opioid,103.0
2022-06-01,AR,opioid,103.0
2022-07-01,AR,opioid,109.0
2022-08-01,AR,opioid,105.0
2022-09-01,AR,opioid,99.0
2022-10-01,AR,opioid,99.0
2022-11-01,AR,opioid,98.0
2022-12-01,AR,opioid,96.0
2023-01-01,AR,opioid,92.0
2023-02-01,AR,opioid,79.0
2023-03-01,AR,opioid,77.0
2023-04-01,AR,opioid,74.0
2023-05-01,AR,opioid,75.0
2023-06-01,AR,opioid,78.0
2023-07-01,AR,opioid,76.0
2023-08-01,AR,opioid,73.0
2023-09-01,AR,opioid,80.0
2023-10-01,AR,opioid,80.0
2023-11-01,AR,opioid,78.0
2023-12-01,AR,opioid,77.0
2024-01-01,AR,opioid,75.0
2024-02-01,AR,opioid,77.0
2024-03-01,AR,opioid,75.0
2024-04-01,AR,opioid,74.0
2024-05-01,AR,opioid,71.0
2024-06-01,AR,opioid,66.0
2024-07-01,AR,opioid,64.0
2024-08-01,AR,opioid,63.0
2024-09-01,AR,opioid,57.0
2024-10-01,AR,opioid,52.0
2024-11-01,AR,opioid,49.0
2024-12-01,AR,opioid,47.0
2025-01-01,AR,opioid,54.0
2025-02-01,AR,opioid,54.0
2025-03-01,AR,opioid,56.0
2025-04-01,AR,opioid,55.0
2025-05-01,AR,opioid,53.0
2025-06-01,AR,opioid,54.0
2025-07-01,AR,opioid,53.0
2025-08-01,AR,opioid,51.0
2025-09-01,AR,opioid,48.0
2025-10-01,AR,opioid,53.0
2021-08-01,AR,opioid,102.0
2021-09-01,AR,opioid,106.0
2021-10-01,AR,opioid,103.0
2022-01-01,AR,opioid,113.0
2022-02-01,AR,opioid,116.0
2022-03-01,AR,opioid,112.0
2022-04-01,AR,opioid,115.0
2022-05-01,AR,opioid,110.0
2022-06-01,AR,opioid,111.0
2022-07-01,AR,opioid,119.0
2022-08-01,AR,opioid,116.0
2022-09-01,AR,opioid,108.0
2022-10-01,AR,opioid,110.0
2022-11-01,AR,opioid,109.0
2022-12-01,AR,opioid,106.0
2023-01-01,AR,opioid,102.0
2023-02-01,AR,opioid,89.0
2023-03-01,AR,opioid,88.0
2023-04-01,AR,opioid,84.0
2023-05-01,AR,opioid,87.0
2023-06-01,AR,opioid,90.0
2023-07-01,AR,opioid,85.0
2023-08-01,AR,opioid,82.0
2023-09-01,AR,opioid,89.0
2023-10-01,AR,opioid,87.0
2023-11-01,AR,opioid,86.0
2023-12-01,AR,opioid,85.0
2024-01-01,AR,opioid,83.0
2024-02-01,AR,opioid,86.0
2024-03-01,AR,opioid,83.0
2024-04-01,AR,opioid,82.0
2024-05-01,AR,opioid,77.0
2024-06-01,AR,opioid,71.0
2024-07-01,AR,opioid,69.0
2024-08-01,AR,opioid,67.0
2024-09-01,AR,opioid,62.0
2024-10-01,AR,opioid,57.0
2024-11-01,AR,opioid,52.0
2024-12-01,AR,opioid,52.0
2025-01-01,AR,opioid,58.0
2025-02-01,AR,opioid,57.0
2025-03-01,AR,opioid,59.0
2025-04-01,AR,opioid,58.0
2025-05-01,AR,opioid,56.0
2025-06-01,AR,opioid,57.0
2025-07-01,AR,opioid,56.0
2025-08-01,AR,opioid,54.0
2025-09-01,AR,opioid,50.0
2025-10-01,AR,opioid,55.0
2021-08-01,AR,opioid,317.0
2021-09-01,AR,opioid,329.0
2021-10-01,AR,opioid,343.0
2022-01-01,AR,opioid,379.0
2022-02-01,AR,opioid,381.0
2022-03-01,AR,opioid,392.0
2022-04-01,AR,opioid,390.0
2022-05-01,AR,opioid,381.0
2022-06-01,AR,opioid,382.0
2022-07-01,AR,opioid,395.0
2022-08-01,AR,opioid,386.0
2022-09-01,AR,opioid,369.0
2022-10-01,AR,opioid,365.0
2022-11-01,AR,opioid,366.0
2022-12-01,AR,opioid,355.0
2023-01-01,AR,opioid,343.0
2023-02-01,AR,opioid,335.0
2023-03-01,AR,opioid,313.0
2023-04-01,AR,opioid,325.0
2023-05-01,AR,opioid,329.0
2023-06-01,AR,opioid,334.0
2023-07-01,AR,opioid,325.0
2023-08-01,AR,opioid,320.0
2023-09-01,AR,opioid,331.0
2023-10-01,AR,opioid,325.0
2023-11-01,AR,opioid,316.0
2023-12-01,AR,opioid,308.0
2024-01-01,AR,opioid,307.0
2024-02-01,AR,opioid,298.0
2024-03-01,AR,opioid,297.0
2024-04-01,AR,opioid,272.0
2024-05-01,AR,opioid,251.0
2024-06-01,AR,opioid,232.0
2024-07-01,AR,opioid,225.0
2024-08-01,AR,opioid,205.0
2024-09-01,AR,opioid,192.0
2024-10-01,AR,opioid,180.0
2024-11-01,AR,opioid,169.0
2024-12-01,AR,opioid,163.0
2025-01-01,AR,opioid,161.0
2025-02-01,AR,opioid,159.0
2025-03-01,AR,opioid,155.0
2025-04-01,AR,opioid,154.0
2025-05-01,AR,opioid,150.0
2025-06-01,AR,opioid,155.0
2025-07-01,AR,opioid,147.0
2025-08-01,AR,opioid,158.0
2025-09-01,AR,opioid,152.0
2025-10-01,AR,opioid,154.0
2021-08-01,AR,stimulant,250.0
2021-09-01,AR,stimulant,250.0
2021-10-01,AR,stimulant,245.0
2022-01-01,AR,stimulant,245.0
2022-02-01,AR,stimulant,249.0
2022-03-01,AR,stimulant,263.0
2022-04-01,AR,stimulant,259.0
2022-05-01,AR,stimulant,249.0
2022-06-01,AR,stimulant,239.0
2022-07-01,AR,stimulant,251.0
2022-08-01,AR,stimulant,246.0
2022-09-01,AR,stimulant,244.0
2022-10-01,AR,stimulant,247.0
2022-11-01,AR,stimulant,250.0
2022-12-01,AR,stimulant,246.0
2023-01-01,AR,stimulant,247.0
2023-02-01,AR,stimulant,240.0
2023-03-01,AR,stimulant,231.0
2023-04-01,AR,stimulant,227.0
2023-05-01,AR,stimulant,232.0
2023-06-01,AR,stimulant,230.0
2023-07-01,AR,stimulant,220.0
2023-08-01,AR,stimulant,218.0
2023-09-01,AR,stimulant,214.0
2023-10-01,AR,stimulant,209.0
2023-11-01,AR,stimulant,203.0
2023-12-01,AR,stimulant,206.0
2024-01-01,AR,stimulant,203.0
2024-02-01,AR,stimulant,195.0
2024-03-01,AR,stimulant,198.0
2024-04-01,AR,stimulant,194.0
2024-05-01,AR,stimulant,186.0
2024-06-01,AR,stimulant,190.0
2024-07-01,AR,stimulant,187.0
2024-08-01,AR,stimulant,185.0
2024-09-01,AR,stimulant,194.0
2024-10-01,AR,stimulant,197.0
2024-11-01,AR,stimulant,195.0
2024-12-01,AR,stimulant,192.0
2025-01-01,AR,stimulant,197.0
2025-02-01,AR,stimulant,199.0
2025-03-01,AR,stimulant,191.0
2025-04-01,AR,stimulant,184.0
2025-05-01,AR,stimulant,180.0
2025-06-01,AR,stimulant,177.0
2025-07-01,AR,stimulant,173.0
2025-08-01,AR,stimulant,171.0
2025-09-01,AR,stimulant,169.0
2025-10-01,AR,stimulant,167.0
2017-06-01,AZ,cocaine,116.0
2017-07-01,AZ,cocaine,117.0
2017-08-01,AZ,cocaine,118.0
2017-09-01,AZ,cocaine,120.0
2017-10-01,AZ,cocaine,131.0
2017-11-01,AZ,cocaine,128.0
2017-12-01,AZ,cocaine,136.0
2018-01-01,AZ,cocaine,134.0
2018-02-01,AZ,cocaine,141.0
2018-03-01,AZ,cocaine,151.0
2018-04-01,AZ,cocaine,155.0
2018-05-01,AZ,cocaine,159.0
2018-06-01,AZ,cocaine,158.0
2018-07-01,AZ,cocaine,160.0
2018-08-01,AZ,cocaine,163.0
2018-09-01,AZ,cocaine,164.0
2018-10-01,AZ,cocaine,165.0
2018-11-01,AZ,cocaine,173.0
2018-12-01,AZ,cocaine,175.0
2019-01-01,AZ,cocaine,173.0
2019-02-01,AZ,cocaine,164.0
2019-03-01,AZ,cocaine,152.0
2019-04-01,AZ,cocaine,161.0
2019-05-01,AZ,cocaine,164.0
2019-06-01,AZ,cocaine,158.0
2019-07-01,AZ,cocaine,159.0
2019-08-01,AZ,cocaine,159.0
2019-09-01,AZ,cocaine,163.0
2019-10-01,AZ,cocaine,165.0
2019-11-01,AZ,cocaine,165.0
2019-12-01,AZ,cocaine,157.0
2020-01-01,AZ,cocaine,164.0
2020-02-01,AZ,cocaine,162.0
2020-03-01,AZ,cocaine,174.0
2020-04-01,AZ,cocaine,170.0
2020-05-01,AZ,cocaine,170.0
2020-06-01,AZ,cocaine,184.0
2020-07-01,AZ,cocaine,188.0
2020-08-01,AZ,cocaine,192.0
2020-09-01,AZ,cocaine,190.0
2020-10-01,AZ,cocaine,185.0
2020-11-01,AZ,cocaine,187.0
2020-12-01,AZ,cocaine,187.0
2021-01-01,AZ,cocaine,185.0
2021-02-01,AZ,cocaine,188.0
2021-03-01,AZ,cocaine,191.0
2021-04-01,AZ,cocaine,191.0
2021-05-01,AZ,cocaine,190.0
2021-06-01,AZ,cocaine,187.0
2021-07-01,AZ,cocaine,191.0
2021-08-01,AZ,cocaine,188.0
2021-09-01,AZ,cocaine,192.0
2021-10-01,AZ,cocaine,199.0
2021-11-01,AZ,cocaine,198.0
2021-12-01,AZ,cocaine,210.0
2022-01-01,AZ,cocaine,213.0
2022-02-01,AZ,cocaine,217.0
2022-03-01,AZ,cocaine,221.0
2022-04-01,AZ,cocaine,220.0
2022-05-01,AZ,cocaine,223.0
2022-06-01,AZ,cocaine,222.0
2022-07-01,AZ,cocaine,227.0
2022-08-01,AZ,cocaine,235.0
2022-09-01,AZ,cocaine,235.0
2022-10-01,AZ,cocaine,228.0
2022-11-01,AZ,cocaine,228.0
2022-12-01,AZ,cocaine,229.0
2023-01-01,AZ,cocaine,243.0
2023-02-01,AZ,cocaine,251.0
2023-03-01,AZ,cocaine,243.0
2023-04-01,AZ,cocaine,242.0
2023-05-01,AZ,cocaine,240.0
2023-06-01,AZ,cocaine,250.0
2023-07-01,AZ,cocaine,236.0
2023-08-01,AZ,cocaine,234.0
2023-09-01,AZ,cocaine,234.0
2023-10-01,AZ,cocaine,243.0
2023-11-01,AZ,cocaine,252.0
2023-12-01,AZ,cocaine,252.0
2024-01-01,AZ,cocaine,244.0
2024-02-01,AZ,cocaine,239.0
2024-03-01,AZ,cocaine,238.0
2024-04-01,AZ,cocaine,252.0
2024-05-01,AZ,cocaine,258.0
2024-06-01,AZ,cocaine,252.0
2024-07-01,AZ,cocaine,253.0
2024-08-01,AZ,cocaine,262.0
2024-09-01,AZ,cocaine,265.0
2024-10-01,AZ,cocaine,252.0
2024-11-01,AZ,cocaine,246.0
2024-12-01,AZ,cocaine,256.0
2025-01-01,AZ,cocaine,261.0
2025-02-01,AZ,cocaine,273.0
2025-03-01,AZ,cocaine,284.0
2025-04-01,AZ,cocaine,304.0
2025-05-01,AZ,cocaine,312.0
2025-06-01,AZ,cocaine,335.0
2025-07-01,AZ,cocaine,360.0
2025-08-01,AZ,cocaine,375.0
2025-09-01,AZ,cocaine,383.0
2025-10-01,AZ,cocaine,406.0
2017-06-01,AZ,opioid,334.0
2017-07-01,AZ,opioid,318.0
2017-08-01,AZ,opioid,324.0
2017-09-01,AZ,opioid,332.0
2017-10-01,AZ,opioid,335.0
2017-11-01,AZ,opioid,338.0
2017-12-01,AZ,opioid,341.0
2018-01-01,AZ,opioid,344.0
2018-02-01,AZ,opioid,334.0
2018-03-01,AZ,opioid,334.0
2018-04-01,AZ,opioid,327.0
2018-05-01,AZ,opioid,327.0
2018-06-01,AZ,opioid,324.0
2018-07-01,AZ,opioid,336.0
2018-08-01,AZ,opioid,341.0
2018-09-01,AZ,opioid,341.0
2018-10-01,AZ,opioid,347.0
2018-11-01,AZ,opioid,360.0
2018-12-01,AZ,opioid,368.0
2019-01-01,AZ,opioid,361.0
2019-02-01,AZ,opioid,361.0
2019-03-01,AZ,opioid,353.0
2019-04-01,AZ,opioid,341.0
2019-05-01,AZ,opioid,340.0
2019-06-01,AZ,opioid,333.0
2019-07-01,AZ,opioid,327.0
2019-08-01,AZ,opioid,311.0
2019-09-01,AZ,opioid,316.0
2019-10-01,AZ,opioid,308.0
2019-11-01,AZ,opioid,291.0
2019-12-01,AZ,opioid,282.0
2020-01-01,AZ,opioid,270.0
2020-02-01,AZ,opioid,268.0
2020-03-01,AZ,opioid,250.0
2020-04-01,AZ,opioid,250.0
2020-05-01,AZ,opioid,238.0
2020-06-01,AZ,opioid,245.0
2020-07-01,AZ,opioid,246.0
2020-08-01,AZ,opioid,250.0
2020-09-01,AZ,opioid,240.0
2020-10-01,AZ,opioid,230.0
2020-11-01,AZ,opioid,229.0
2020-12-01,AZ,opioid,219.0
2021-01-01,AZ,opioid,216.0
2021-02-01,AZ,opioid,209.0
2021-03-01,AZ,opioid,212.0
2021-04-01,AZ,opioid,201.0
2021-05-01,AZ,opioid,196.0
2021-06-01,AZ,opioid,180.0
2021-07-01,AZ,opioid,153.0
2021-08-01,AZ,opioid,135.0
2021-09-01,AZ,opioid,125.0
2021-10-01,AZ,opioid,122.0
2021-11-01,AZ,opioid,109.0
2021-12-01,AZ,opioid,105.0
2022-01-01,AZ,opioid,99.0
2022-02-01,AZ,opioid,94.0
2022-03-01,AZ,opioid,88.0
2022-04-01,AZ,opioid,88.0
2022-05-01,AZ,opioid,83.0
2022-06-01,AZ,opioid,77.0
2022-07-01,AZ,opioid,76.0
2022-08-01,AZ,opioid,75.0
2022-09-01,AZ,opioid,70.0
2022-10-01,AZ,opioid,62.0
2022-11-01,AZ,opioid,57.0
2022-12-01,AZ,opioid,50.0
2023-01-01,AZ,opioid,47.0
2023-02-01,AZ,opioid,51.0
2023-03-01,AZ,opioid,46.0
2023-04-01,AZ,opioid,45.0
2023-05-01,AZ,opioid,44.0
2023-06-01,AZ,opioid,44.0
2023-07-01,AZ,opioid,44.0
2023-08-01,AZ,opioid,44.0
2023-09-01,AZ,opioid,44.0
2023-10-01,AZ,opioid,43.0
2023-11-01,AZ,opioid,45.0
2023-12-01,AZ,opioid,46.0
2024-01-01,AZ,opioid,44.0
